year,date,field_number,parameter,protocol_number,file_type,source_file
2020,2020-10-12,50-51,калий,31,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\31 Арзамас ПК\50-51с -296\4. Калий подвижный по Мачигину (1).pdf
2020,2020-10-12,50-51,сера,31,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\31 Арзамас ПК\50-51с -296\5. Сера подвижная (1).pdf
2020,2020-10-12,50-51,гумус,31,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\31 Арзамас ПК\50-51с -296\6. Органическое вещество (гумус по Тюрину) (1).pdf
2020,2020-10-12,50-51,медь,31,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\31 Арзамас ПК\50-51с -296\7. Медь (1).pdf
2020,2020-10-12,50-51,железо,31,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\31 Арзамас ПК\50-51с -296\8. Железо (1).pdf
2020,2020-10-12,50-51,магний,31,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\31 Арзамас ПК\50-51с -296\9. Магний (1).pdf
2020,2020-10-12,63-138,ph,31,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\31 Арзамас ПК\63-138\1. pH солевой вытяжки (1).pdf
2020,2020-10-12,63-138,марганец,31,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\31 Арзамас ПК\63-138\10. Марганец (1).pdf
2020,2020-10-12,63-138,молибден,31,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\31 Арзамас ПК\63-138\11. Молибден (1).pdf
2020,2020-10-12,63-138,цинк,31,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\31 Арзамас ПК\63-138\12. Цинк (1).pdf
2020,2020-10-12,63-138,нитраты,31,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\31 Арзамас ПК\63-138\2. Группировка почв по содержанию нитратов (1).pdf
2020,2020-10-12,63-138,фосфор,31,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\31 Арзамас ПК\63-138\3. Фосфор подвижный по Мачигину (1).pdf
2020,2020-10-12,63-138,калий,31,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\31 Арзамас ПК\63-138\4. Калий подвижный по Мачигину (1).pdf
2020,2020-10-12,63-138,сера,31,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\31 Арзамас ПК\63-138\5. Сера подвижная (1).pdf
2020,2020-10-12,63-138,гумус,31,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\31 Арзамас ПК\63-138\6. Органическое вещество (гумус по Тюрину) (1).pdf
2020,2020-10-12,63-138,медь,31,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\31 Арзамас ПК\63-138\7. Медь (1).pdf
2020,2020-10-12,63-138,железо,31,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\31 Арзамас ПК\63-138\8. Железо (1).pdf
2020,2020-10-12,63-138,магний,31,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\31 Арзамас ПК\63-138\9. Магний (1).pdf
2020,2020-10-12,69к-119,ph,31,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\31 Арзамас ПК\69к-119\1. pH солевой вытяжки (1).pdf
2020,2020-10-12,69к-119,марганец,31,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\31 Арзамас ПК\69к-119\10. Марганец (1).pdf
2020,2020-10-12,69к-119,молибден,31,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\31 Арзамас ПК\69к-119\11. Молибден (1).pdf
2020,2020-10-12,69к-119,цинк,31,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\31 Арзамас ПК\69к-119\12. Цинк (1).pdf
2020,2020-10-12,69к-119,нитраты,31,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\31 Арзамас ПК\69к-119\2. Группировка почв по содержанию нитратов (1).pdf
2020,2020-10-12,69к-119,фосфор,31,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\31 Арзамас ПК\69к-119\3. Фосфор подвижный по Мачигину (1).pdf
2020,2020-10-12,69к-119,калий,31,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\31 Арзамас ПК\69к-119\4. Калий подвижный по Мачигину (1).pdf
2020,2020-10-12,69к-119,сера,31,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\31 Арзамас ПК\69к-119\5. Сера подвижная (1).pdf
2020,2020-10-12,69к-119,гумус,31,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\31 Арзамас ПК\69к-119\6. Органическое вещество (гумус по Тюрину) (1).pdf
2020,2020-10-12,69к-119,медь,31,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\31 Арзамас ПК\69к-119\7. Медь (1).pdf
2020,2020-10-12,69к-119,железо,31,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\31 Арзамас ПК\69к-119\8. Железо (1).pdf
2020,2020-10-12,69к-119,магний,31,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\31 Арзамас ПК\69к-119\9. Магний (1).pdf
2020,2020-10-12,7-138,ph,31,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\31 Арзамас ПК\7-138\1. pH солевой вытяжки (1).pdf
2020,2020-10-12,7-138,марганец,31,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\31 Арзамас ПК\7-138\10. Марганец (1).pdf
2020,2020-10-12,7-138,молибден,31,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\31 Арзамас ПК\7-138\11. Молибден (1).pdf
2020,2020-10-12,7-138,цинк,31,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\31 Арзамас ПК\7-138\12. Цинк (1).pdf
2020,2020-10-12,7-138,нитраты,31,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\31 Арзамас ПК\7-138\2. Группировка почв по содержанию нитратов (1).pdf
2020,2020-10-12,7-138,фосфор,31,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\31 Арзамас ПК\7-138\3. Фосфор подвижный по Мачигину (1).pdf
2020,2020-10-12,7-138,калий,31,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\31 Арзамас ПК\7-138\4. Калий подвижный по Мачигину (1).pdf
2020,2020-10-12,7-138,сера,31,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\31 Арзамас ПК\7-138\5. Сера подвижная (1).pdf
2020,2020-10-12,7-138,гумус,31,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\31 Арзамас ПК\7-138\6. Органическое вещество (гумус по Тюрину) (1).pdf
2020,2020-10-12,7-138,медь,31,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\31 Арзамас ПК\7-138\7. Медь (1).pdf
2020,2020-10-12,7-138,железо,31,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\31 Арзамас ПК\7-138\8. Железо (1).pdf
2020,2020-10-12,7-138,магний,31,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\31 Арзамас ПК\7-138\9. Магний (1).pdf
2020,2020-10-12,70к-273,ph,31,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\31 Арзамас ПК\70к-273\1. pH солевой вытяжки (1).pdf
2020,2020-10-12,70к-273,марганец,31,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\31 Арзамас ПК\70к-273\10. Марганец (1).pdf
2020,2020-10-12,70к-273,молибден,31,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\31 Арзамас ПК\70к-273\11. Молибден (1).pdf
2020,2020-10-12,70к-273,цинк,31,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\31 Арзамас ПК\70к-273\12. Цинк (1).pdf
2020,2020-10-12,70к-273,нитраты,31,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\31 Арзамас ПК\70к-273\2. Группировка почв по содержанию нитратов (1).pdf
2020,2020-10-12,70к-273,фосфор,31,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\31 Арзамас ПК\70к-273\3. Фосфор подвижный по Мачигину (1).pdf
2020,2020-10-12,70к-273,калий,31,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\31 Арзамас ПК\70к-273\4. Калий подвижный по Мачигину (1).pdf
2020,2020-10-12,70к-273,сера,31,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\31 Арзамас ПК\70к-273\5. Сера подвижная (1).pdf
2020,2020-10-12,70к-273,гумус,31,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\31 Арзамас ПК\70к-273\6. Органическое вещество (гумус по Тюрину) (1).pdf
2020,2020-10-12,70к-273,медь,31,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\31 Арзамас ПК\70к-273\7. Медь (1).pdf
2020,2020-10-12,70к-273,железо,31,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\31 Арзамас ПК\70к-273\8. Железо (1).pdf
2020,2020-10-12,70к-273,магний,31,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\31 Арзамас ПК\70к-273\9. Магний (1).pdf
2020,2020-10-12,71-494,ph,31,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\31 Арзамас ПК\71-494\1. pH солевой вытяжки (1).pdf
2020,2020-10-12,71-494,марганец,31,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\31 Арзамас ПК\71-494\10. Марганец (1).pdf
2020,2020-10-12,71-494,молибден,31,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\31 Арзамас ПК\71-494\11. Молибден (1).pdf
2020,2020-10-12,71-494,цинк,31,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\31 Арзамас ПК\71-494\12. Цинк (1).pdf
2020,2020-10-12,71-494,нитраты,31,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\31 Арзамас ПК\71-494\2. Группировка почв по содержанию нитратов (1).pdf
2020,2020-10-12,71-494,фосфор,31,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\31 Арзамас ПК\71-494\3. Фосфор подвижный по Мачигину (1).pdf
2020,2020-10-12,71-494,калий,31,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\31 Арзамас ПК\71-494\4. Калий подвижный по Мачигину (1).pdf
2020,2020-10-12,71-494,сера,31,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\31 Арзамас ПК\71-494\5. Сера подвижная (1).pdf
2020,2020-10-12,71-494,гумус,31,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\31 Арзамас ПК\71-494\6. Органическое вещество (гумус по Тюрину) (1).pdf
2020,2020-10-12,71-494,медь,31,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\31 Арзамас ПК\71-494\7. Медь (1).pdf
2020,2020-10-12,71-494,железо,31,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\31 Арзамас ПК\71-494\8. Железо (1).pdf
2020,2020-10-12,71-494,магний,31,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\31 Арзамас ПК\71-494\9. Магний (1).pdf
2020,2020-10-12,71к-426,ph,31,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\31 Арзамас ПК\71к-426\1. pH солевой вытяжки (1).pdf
2020,2020-10-12,71к-426,марганец,31,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\31 Арзамас ПК\71к-426\10. Марганец (1).pdf
2020,2020-10-12,71к-426,молибден,31,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\31 Арзамас ПК\71к-426\11. Молибден (1).pdf
2020,2020-10-12,71к-426,цинк,31,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\31 Арзамас ПК\71к-426\12. Цинк (1).pdf
2020,2020-10-12,71к-426,нитраты,31,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\31 Арзамас ПК\71к-426\2. Группировка почв по содержанию нитратов (1).pdf
2020,2020-10-12,71к-426,фосфор,31,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\31 Арзамас ПК\71к-426\3. Фосфор подвижный по Мачигину (1).pdf
2020,2020-10-12,71к-426,калий,31,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\31 Арзамас ПК\71к-426\4. Калий подвижный по Мачигину (1).pdf
2020,2020-10-12,71к-426,сера,31,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\31 Арзамас ПК\71к-426\5. Сера подвижная (1).pdf
2020,2020-10-12,71к-426,гумус,31,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\31 Арзамас ПК\71к-426\6. Органическое вещество (гумус по Тюрину) (1).pdf
2020,2020-10-12,71к-426,медь,31,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\31 Арзамас ПК\71к-426\7. Медь (1).pdf
2020,2020-10-12,71к-426,железо,31,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\31 Арзамас ПК\71к-426\8. Железо (1).pdf
2020,2020-10-12,71к-426,магний,31,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\31 Арзамас ПК\71к-426\9. Магний (1).pdf
2020,2020-10-12,74-395,ph,31,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\31 Арзамас ПК\74-395\1. pH солевой вытяжки (1).pdf
2020,2020-10-12,74-395,марганец,31,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\31 Арзамас ПК\74-395\10. Марганец (1).pdf
2020,2020-10-12,74-395,молибден,31,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\31 Арзамас ПК\74-395\11. Молибден (1).pdf
2020,2020-10-12,74-395,цинк,31,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\31 Арзамас ПК\74-395\12. Цинк (1).pdf
2020,2020-10-12,74-395,нитраты,31,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\31 Арзамас ПК\74-395\2. Группировка почв по содержанию нитратов (1).pdf
2020,2020-10-12,74-395,фосфор,31,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\31 Арзамас ПК\74-395\3. Фосфор подвижный по Мачигину (1).pdf
2020,2020-10-12,74-395,калий,31,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\31 Арзамас ПК\74-395\4. Калий подвижный по Мачигину (1).pdf
2020,2020-10-12,74-395,сера,31,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\31 Арзамас ПК\74-395\5. Сера подвижная (1).pdf
2020,2020-10-12,74-395,гумус,31,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\31 Арзамас ПК\74-395\6. Органическое вещество (гумус по Тюрину) (1).pdf
2020,2020-10-12,74-395,медь,31,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\31 Арзамас ПК\74-395\7. Медь (1).pdf
2020,2020-10-12,74-395,железо,31,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\31 Арзамас ПК\74-395\8. Железо (1).pdf
2020,2020-10-12,74-395,магний,31,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\31 Арзамас ПК\74-395\9. Магний (1).pdf
2020,2020-10-12,81к-241,ph,31,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\31 Арзамас ПК\81к-241\1. pH солевой вытяжки (1).pdf
2020,2020-10-12,81к-241,марганец,31,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\31 Арзамас ПК\81к-241\10. Марганец (1).pdf
2020,2020-10-12,81к-241,молибден,31,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\31 Арзамас ПК\81к-241\11. Молибден (1).pdf
2020,2020-10-12,81к-241,цинк,31,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\31 Арзамас ПК\81к-241\12. Цинк (1).pdf
2020,2020-10-12,81к-241,нитраты,31,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\31 Арзамас ПК\81к-241\2. Группировка почв по содержанию нитратов (1).pdf
2020,2020-10-12,81к-241,фосфор,31,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\31 Арзамас ПК\81к-241\3. Фосфор подвижный по Мачигину (1).pdf
2020,2020-10-12,81к-241,калий,31,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\31 Арзамас ПК\81к-241\4. Калий подвижный по Мачигину (1).pdf
2020,2020-10-12,81к-241,сера,31,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\31 Арзамас ПК\81к-241\5. Сера подвижная (1).pdf
2020,2020-10-12,81к-241,гумус,31,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\31 Арзамас ПК\81к-241\6. Органическое вещество (гумус по Тюрину) (1).pdf
2020,2020-10-12,81к-241,медь,31,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\31 Арзамас ПК\81к-241\7. Медь (1).pdf
2020,2020-10-12,81к-241,железо,31,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\31 Арзамас ПК\81к-241\8. Железо (1).pdf
2020,2020-10-12,81к-241,магний,31,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\31 Арзамас ПК\81к-241\9. Магний (1).pdf
2020,2020-10-12,82,ph,31,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\31 Арзамас ПК\82-142\1. pH солевой вытяжки (1).pdf
2020,2020-10-12,82,марганец,31,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\31 Арзамас ПК\82-142\10. Марганец (1).pdf
2020,2020-10-12,82,молибден,31,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\31 Арзамас ПК\82-142\11. Молибден (1).pdf
2020,2020-10-12,82,цинк,31,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\31 Арзамас ПК\82-142\12. Цинк (1).pdf
2020,2020-10-12,82,нитраты,31,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\31 Арзамас ПК\82-142\2. Группировка почв по содержанию нитратов (1).pdf
2020,2020-10-12,82,фосфор,31,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\31 Арзамас ПК\82-142\3. Фосфор подвижный по Мачигину (1).pdf
2020,2020-10-12,82,калий,31,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\31 Арзамас ПК\82-142\4. Калий подвижный по Мачигину (1).pdf
2020,2020-10-12,82,сера,31,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\31 Арзамас ПК\82-142\5. Сера подвижная (1).pdf
2020,2020-10-12,82,гумус,31,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\31 Арзамас ПК\82-142\6. Органическое вещество (гумус по Тюрину) (1).pdf
2020,2020-10-12,82,медь,31,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\31 Арзамас ПК\82-142\7. Медь (1).pdf
2020,2020-10-12,82,железо,31,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\31 Арзамас ПК\82-142\8. Железо (1).pdf
2020,2020-10-12,82,магний,31,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\31 Арзамас ПК\82-142\9. Магний (1).pdf
2020,2020-10-12,86к-352,ph,31,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\31 Арзамас ПК\86к-352\1. pH солевой вытяжки (1).pdf
2020,2020-10-12,86к-352,марганец,31,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\31 Арзамас ПК\86к-352\10. Марганец (1).pdf
2020,2020-10-12,86к-352,молибден,31,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\31 Арзамас ПК\86к-352\11. Молибден (1).pdf
